symbol	kind	family	reference_source	firestaff_mapping	status	notes
F0339_INVENTORY_DrawPanel_ArrowOrEye	F	INVENTORY	DEFS.H:8141	src/dm1/dm1_v1_graphic_ids_pc34_compat.c:5	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0340_INVENTORY_DrawPanel_ScrollTextLine	F	INVENTORY	PANEL.C:890-895	src/engine/m11_game_view.c:37148	IMPLEMENTED_NARROW	Scroll text now encodes and draws only through the loaded original font; host generic-font fallback removed. Live font/capture parity remains open.
F0341_INVENTORY_DrawPanel_Scroll	F	INVENTORY	PANEL.C:969-1043	src/engine/m11_game_view.c:37186	IMPLEMENTED_NARROW	Action-hand scroll requires exact loaded-pixel C023 at the source panel dimensions; no host scroll chrome is emitted when GRAPHICS.DAT media is unavailable.
F0342_INVENTORY_DrawPanel_Object	F	INVENTORY	PANEL.C:1136-1145	src/engine/m11_game_view.c:37221	IMPLEMENTED_NARROW	Normal V1 object-description presentation requires exact loaded-pixel C020/C029, caller-owned source icon pixels, and M653 text. C556 continuation uses its source origin; missing material is no-draw. Live description capture remains open.
F0343_INVENTORY_DrawPanel_HorizontalBar	F	INVENTORY	PANEL.C:1493-1561	src/engine/m11_game_view.c:m11_draw_v1_food_water_bar	IMPLEMENTED_NARROW	Active V1 C103/C104 horizontal fills consume only the F0344-owned source bar command and C12 panel transaction; no fallback bar palette is available. Covered by m11_dm1_food_water_source_gate with authentic PC34 panel pixels.
F0344_INVENTORY_DrawPanel_FoodOrWaterBar	F	INVENTORY	PANEL.C:1493-1561	src/engine/m11_game_view.c:m11_draw_v1_inventory_food_water_panel	IMPLEMENTED_NARROW	F0344 source contract provides C05 food/C14 water normal colours and C08/C11 negative bands to F0343. Missing contract leaves bars absent rather than selecting host defaults. Covered by m11_dm1_food_water_source_gate.
F0345_INVENTORY_DrawPanel_FoodWaterPoisoned	F	INVENTORY	PANEL.C:1563-1616; CHAMDRAW.C:1060-1063	src/engine/m11_game_view.c:m11_draw_v1_inventory_food_water_panel	IMPLEMENTED_NARROW	Active V1 mouth-panel consumer requires exact loaded PC34 C020 (144x73), C030 (34x9), C031 (46x9), and conditional C032 (96x15); F0658 C12-transparent C500/C501/C502 blits and F0344 bars run only after the complete source-owned transaction validates. Missing or malformed material consumes the route with no host/procedural panel substitute. Covered by m11_dm1_food_water_source_gate.
F0346_INVENTORY_DrawPanel_ResurrectReincarnate	F	INVENTORY	DEFS.H:8157	src/dm1/dm1_v1_f0346_resurrect_panel_material_pc34_compat.c; tests/test_dm1_v1_f0346_resurrect_panel_material_pc34_compat.c	IMPLEMENTED_NARROW	DM1 F0346 admits C040 only from a hash-matched 224x136 original GRAPHICS.DAT surface. Missing, altered or non-source material has no receipt; text and panel presentation remain separately owned.
F0347_INVENTORY_DrawPanel	F	INVENTORY	PANEL.C:2376-2448	src/dm1/dm1_v1_inventory_panel_action_hand_f0347_pc34_compat.c; src/csb/csb_v1_f0347_inventory_draw_panel_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	IMPLEMENTED_NARROW	DM1 F0347 authenticates a C05 action-hand weapon's full raw PC34 record before admitting its F0342 object-panel route; missing, wrong-type or drifted Things are no-route. C07/C09 and pixel presentation remain separately owned. CSB consumes the existing real C017/C040 startup HUD-panel blit receipt through a source-named F0347 adapter. Focused DM1 and CSB tests.
F347_xxxx_	F	Atari ST / PRIM ABI alias	ATARIST.H:191	F0347_INVENTORY_DrawPanel	IMPLEMENTED_NARROW	ABI alias resolved through the CSB source-mapped F0347 HUD-panel receipt.
F0348_INVENTORY_AdjustStatisticCurrentValue	F	INVENTORY	DEFS.H:8163	include/dm1_v1_game_loop_pc34_compat.h:6	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0349_INVENTORY_ProcessCommand70_ClickOnMouth	F	INVENTORY	ATARIST.H:192	src/dm1/dm1_v1_inventory_consumables_pc34_compat.c:56	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F349_dzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:192	src/dm1/dm1_v1_inventory_consumables_pc34_compat.c:56	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0350_INVENTORY_DrawStopPressingMouth	F	INVENTORY	ATARIST.H:193	src/dm1/dm1_v1_champion_panel_mouth_eye_release_pc34_compat.c:8	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F350_aqzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:193	src/dm1/dm1_v1_champion_panel_mouth_eye_release_pc34_compat.c:8	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0351_INVENTORY_DrawChampionSkillsAndStatistics	F	INVENTORY	PANEL.C:2013-2108	src/engine/m11_game_view.c:32632	IMPLEMENTED_NARROW	Normal V1 statistics presentation requires exact loaded-pixel C020 and loaded M653 text at the established C557/C559 positions; no host panel/font fallback remains. Real multi-stat visual capture is still open.
F0352_INVENTORY_ProcessCommand71_ClickOnEye	F	INVENTORY	ATARIST.H:194	src/dm1/dm1_v1_mirror_candidate_resurrect_full_c30_chain_pc34_compat.c:36	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F352_aszz_	F	Atari ST / PRIM ABI alias	ATARIST.H:194	src/dm1/dm1_v1_mirror_candidate_resurrect_full_c30_chain_pc34_compat.c:36	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0353_INVENTORY_DrawStopPressingEye	F	INVENTORY	ATARIST.H:195	src/dm1/dm1_v1_mirror_candidate_auto_mirror_candidate_inventory_exit_restore_hud_pc34_compat.c:159	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F353_auzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:195	src/dm1/dm1_v1_mirror_candidate_auto_mirror_candidate_inventory_exit_restore_hud_pc34_compat.c:159	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0354_INVENTORY_DrawStatusBoxPortrait	F	INVENTORY	ATARIST.H:196	src/dm1/dm1_v1_f0354_portrait_material_pc34_compat.c; tests/test_dm1_v1_f0354_portrait_material_pc34_compat.c	IMPLEMENTED_NARROW	DM1 F0354 accepts a live inventory-champion status portrait only after its raw PC34 portrait bytes and the accepted C028 GRAPHICS.DAT surface are jointly authenticated. Invalid portrait or C028 source produces no receipt; host fonts and HUD F066x work are excluded.
F354_szzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:196	src/dm2/dm2_v2_phase_gate.c:154	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0355_INVENTORY_Toggle_CPSE	F	INVENTORY	PANEL.C:2244-2330	src/engine/m11_game_view.c:37735	IMPLEMENTED_NARROW	Normal V1 inventory presentation admits only exact loaded-pixel 224x136 C017; missing/mismatched media stays no-draw after the source clear. State-machine/capture breadth remains open.
F355_hzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:197	src/dm1/dm1_v1_mirror_candidate_c040_cancel_then_reopen_same_tick_pc34_compat.c:28	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0356_CPSE_IsFuzzySectorValid_ByteValuesAndFuzzyBitCount	F	CPSE	ATARIST.H:198	src/dm1/dm1_v1_input_poll_pc34_compat.c:334	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F356_ozzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:198	src/dm1/dm1_v1_input_poll_pc34_compat.c:334	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0357_COMMAND_DiscardAllInput	F	COMMAND	ATARIST.H:199	src/dm1/dm1_v1_input_command_queue_pc34_compat.c:21	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F357_qzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:199	src/dm1/dm1_v1_input_command_queue_pc34_compat.c:21	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0358_COMMAND_GetCommandFromMouseInput_CPSC	F	COMMAND	CLIKCHAM.C:27	src/dm2/dm2_v2_touch_controller_affordance.c:149	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0359_COMMAND_ProcessClick_CPSC	F	COMMAND	ATARIST.H:200	src/ui/menu_startup_m12.c:419	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F359_hzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:200	src/ui/menu_startup_m12.c:419	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0360_COMMAND_ProcessPendingClick	F	COMMAND	COMMAND.C:1086	src/csb/csb_v2_touch_controller_affordance.c:11	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0361_COMMAND_ProcessKeyPress	F	COMMAND	ATARIST.H:201	src/csb/csb_v1_movement_command_rotation_between_steps_runtime_pc34_compat.c:47	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F361_nzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:201	src/csb/csb_v1_movement_command_rotation_between_steps_runtime_pc34_compat.c:47	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0362_COMMAND_HighlightBoxEnable	F	COMMAND	CLIKMENU.C:6	include/firestaff/dm1/v1/command_highlight_box_enable_pc34_compat.h	IMPLEMENTED_NARROW	Source highlight transaction plan; focused CTest.
F0363_COMMAND_HighlightBoxDisable	F	COMMAND	CLIKMENU.C; DEFS.H; IMAGE.C	src/dm1/dm1_v1_command_highlight_box_disable_pc34_compat.c; tests/test_dm1_v1_command_highlight_box_disable_pc34_compat.c	IMPLEMENTED_NARROW	F0363 reverses only an active F0362 source-layout receipt; missing, stale, or drifted C0xx zone rectangles publish no inversion transaction and leave state unchanged. No F066x/HUD or synthetic pixel path is used.
F363_pzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:202	src/dm1/dm1_v1_menu_render_pc34_compat.c:21	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0364_COMMAND_TakeStairs	F	COMMAND	CLIKMENU.C:124	src/nexus/nexus_v1_squares.c:224	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0365_COMMAND_ProcessTypes1To2_TurnParty	F	COMMAND	CLIKMENU.C:142	src/dm2/dm2_v2_touch_controller_affordance.c:12	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0366_COMMAND_ProcessTypes3To6_MoveParty	F	COMMAND	CLIKMENU.C:180	src/dm2/dm2_v2_touch_controller_affordance.c:13	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0367_COMMAND_ProcessTypes12To27_ClickInChampionStatusBox	F	COMMAND	CLIKCHAM.C:2	src/dm2/dm2_v2_interaction_feedback.c:234	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0368_COMMAND_SetLeader	F	COMMAND	ATARIST.H:203	src/nexus/nexus_v1_audio_receipt.c:38	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F368_fzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:203	src/nexus/nexus_v1_audio_receipt.c:38	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0369_COMMAND_ProcessTypes101To108_ClickInSpellSymbolsArea_CPSE	F	COMMAND	COMMAND.C:392,475-482; CLIKMENU.C:352	src/dm1/dm1_v1_f0369_spell_zone_admission_pc34_compat.c; tests/test_dm1_v1_f0369_spell_zone_admission_pc34_compat.c	IMPLEMENTED_NARROW	F0369 admits C101-C108 only after the source C100 parent and exact layout-696 child zone both match, with an authenticated C009/C011/M653 material receipt. Candidate, missing-caster, stale material, and out-of-zone inputs fail closed; F0412 cast execution remains separately owned.
F0370_COMMAND_ProcessType100_ClickInSpellArea_CPSE	F	COMMAND	COMMAND.C:392; CLIKMENU.C:386	src/dm1/dm1_v1_f0369_spell_zone_admission_pc34_compat.c; tests/test_dm1_v1_f0369_spell_zone_admission_pc34_compat.c	IMPLEMENTED_NARROW	The F0370 C100 parent admission is source-bound to C013 and must contain the exact layout-696 C101-C108 child zone. It requires the same authenticated C009/C011/M653 receipt as F0369; no host-derived click rectangle or pixel fallback is admitted.
F0371_COMMAND_ProcessType111To115_ClickInActionArea_CPSE	F	COMMAND	CLIKMENU.C:519	src/csb/csb_v1_command_chain_move_attack_cast_runtime_pc34_compat.c:218	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0372_COMMAND_ProcessType80_ClickInDungeonView_TouchFrontWallSensor	F	COMMAND	CLIKVIEW.C:5	src/dm1/dm1_v1_viewport_click_pc34_compat.c:9	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0373_COMMAND_ProcessType80_ClickInDungeonView_GrabLeader	F	COMMAND	IIGS.H:1543	src/dm1/dm1_v1_viewport_click_pc34_compat.c:10	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0373_COMMAND_ProcessType80_ClickInDungeonView_GrabLeaderHandObject	F	COMMAND	CLIKVIEW.C:78	src/dm1/dm1_v1_viewport_click_pc34_compat.c:10	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0374_COMMAND_ProcessType80_ClickInDungeonView_DropLeaderHandObject	F	COMMAND	CLIKVIEW.C:131	src/dm1/dm1_v1_viewport_click_pc34_compat.c:12	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0375_COMMAND_ProcessType80_ClickInDungeonView_IsLeaderHa	F	COMMAND	IIGS.H:1545	src/dm1/dm1_v1_viewport_click_pc34_compat.c:13	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0375_COMMAND_ProcessType80_ClickInDungeonView_IsLeaderHandObjectThrown	F	COMMAND	CLIKVIEW.C:191	src/dm1/dm1_v1_viewport_click_pc34_compat.c:13	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0376_COMMAND_IsPointInBox	F	COMMAND	CLIKVIEW.C:290	src/dm1/dm1_v1_input_poll_pc34_compat.c:260	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0377_COMMAND_ProcessType80_ClickInDungeonView	F	COMMAND	CLIKVIEW.C:311	src/dm1/dm1_v1_viewport_click_pc34_compat.c:246	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0378_COMMAND_ProcessType81_ClickInPanel	F	COMMAND	COMMAND.C:1956	src/csb/csb_v1_left_click_inventory_pc34_compat.c:7	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0379_COMMAND_DrawRestScreen	F	COMMAND	ATARIST.H:204	src/dm1/dm1_v1_mirror_candidate_c146_sleep_wakeup_repaint_gate_pc34_compat.c:34	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F379_jzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:204	src/dm1/dm1_v1_mirror_candidate_c146_sleep_wakeup_repaint_gate_pc34_compat.c:34	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0380_COMMAND_ProcessQueue_CPSC	F	COMMAND	ATARIST.H:205	src/nexus/nexus_v2_lighting.c:112	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F380_xzzz_	F	Atari ST / PRIM ABI alias	ATARIST.H:205	src/nexus/nexus_v2_lighting.c:112	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0381_MENUS_PrintMessageAfterReplacements	F	MENUS	DEFS.H:8310	src/csb/csb_v2_lighting_runtime.c:13	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0382_MENUS_GetActionObjectChargeCount	F	MENUS	DEFS.H:8315	src/csb/csb_v2_lighting_runtime.c:14	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F0383_MENUS_SetActionList	F	MENUS	DEFS.H:8316	src/dm1/dm1_v1_action_list_pc34_compat.c:14	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
