family	id	symbol	redmcsb_source	semantic_owner	classification	port_role	firestaff_mapping	disposition
L	1883	L1883_uc_	DMSTART.C:159	F8379_PrintDiskIsWriteProtectedMessage	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1884	L1884_uc_	DMSTART.C:178	F8380_GetUserChoice	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1885	L1885_uc_	DMSTART.C:202	F8380_GetUserChoice	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1886	L1886_c_	DMSTART.C:203	F8380_GetUserChoice	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1887	L1887_ps_FileHandle	DMSTART.C:204	F8380_GetUserChoice	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1888	L1888_i_ReturnValue	VIDSET.C:8	platform_or_unnumbered_file_scope	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1889	L1889_c_InputCharacter	VIDSET.C:9	platform_or_unnumbered_file_scope	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1890	L1890_i_FileHandle	VIDSET.C:10	platform_or_unnumbered_file_scope	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	1891	L1891_i_Square	GAMELOOP.C:42	F0002_MAIN_GameLoop_CPSDF	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_game_loop_integration_pc34_compat.c:58	explicit_non_port_local_state
L	2000	L2000_PrefixString	REVIVE.C:725	F0282_CHAMPION_ProcessCommands160To162_ClickInResurrectReincarnatePanel	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:15230	explicit_non_port_local_state
L	2001	L2001_SuffixString	REVIVE.C:726	F0282_CHAMPION_ProcessCommands160To162_ClickInResurrectReincarnatePanel	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:15230	explicit_non_port_local_state
L	2004	L2004_ai_XYZBlankBar	CHAMDRAW.C:114	F0287_CHAMPION_DrawBarGraphs	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1668	explicit_non_port_local_state
L	2005	L2005_ai_XYZColoredBar	CHAMDRAW.C:115	F0287_CHAMPION_DrawBarGraphs	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/engine/m11_game_view.c:1668	explicit_non_port_local_state
L	2006	L2006_puc_Bitmap	BLITMASK.C:1049	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2007	L2007_puc_Buffer	BLITMASK.C:1064	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2008	L2008_i_	BLITMASK.C:1053	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2009	L2009_i_	BLITMASK.C:1056	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2010	L2010_i_	BLITMASK.C:1052	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2011	L2011_i_	BLITMASK.C:1077	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2012	L2012_c_	BLITMASK.C:1057	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2013	L2013_i_	BLITMASK.C:1060	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2014	L2014_uc_	BLITMASK.C:1063	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2015	L2015_ai_XYZ1	BLITMASK.C:1065	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2016	L2016_ai_XYZ2	BLITMASK.C:1066	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2017	L2017_i_	BLITMASK.C:1067	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=trace_only:src/dm1/dm1_v1_chest_scroll_wheel_pickup_overflow_pc34_compat.h:20	explicit_non_port_local_state
L	2101	L2101_puc_Buffer	FILE.C:506	F0772_FILE_Read	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2105	L2105_i_	ANIMIMG.C:221	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2106	L2106_i_	ANIMIMG.C:222	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2107	L2107_ui_	ANIMIMG.C:223	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2108	L2108_ui_	ANIMIMG.C:224	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2109	L2109_uc_	ANIMIMG.C:225	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2110	L2110_ui_	ANIMIMG.C:226	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2111	L2111_ui_	ANIMIMG.C:228	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2112	L2112_ui_	ANIMIMG.C:227	F8288_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2113	L2113_ai_Box	ANIM.C:1570	F8290_ClearScreen	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2114	L2114_i_	ANIM.C:1620	F8298_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2115	L2115_i_	ANIM.C:1653	F0540_INPUT_Crawcin	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2116	L2116_i_	ANIM.C:1668	F8302_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2117	L2117_l_	ANIM.C:1711	F8304_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2118	L2118_i_	ANIM.C:1712	F8304_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2119	L2119_pc_	ANIM.C:1776	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2121	L2121_puc_AnimData	ANIM.C:1808	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2122	L2122_pc_	ANIM.C:1809	F2248_PlayAnimation;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2123	L2123_puc_	ANIM.C:1810	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2124	L2124_l_AnimationFileSize	ANIM.C:1811	F2248_PlayAnimation;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2125	L2125_l_	ANIM.C:1813	F2248_PlayAnimation;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2126	L2126_ul_Offset	ANIM.C:1815	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2127	L2127_ul_Size	ANIM.C:1816	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2128	L2128_l_	ANIM.C:1817	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2129	L2129_l_	ANIM.C:1818	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2130	L2130_ui_	ANIM.C:1819	F2248_PlayAnimation;F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2131	L2131_ui_Attributes	ANIM.C:1820	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2132	L2132_i_	ANIM.C:1821	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2133	L2133_i_	ANIM.C:1822	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2134	L2134_i_	ANIM.C:1823	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2135	L2135_i_	ANIM.C:1824	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2136	L2136_i_	ANIM.C:1825	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2137	L2137_i_	ANIM.C:1826	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2138	L2138_i_	ANIM.C:1827	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2139	L2139_FileHandle	ANIM.C:1829	F2248_PlayAnimation;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2140	L2140_B_LoopAnimation	ANIM.C:1834	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2141	L2141_B_	ANIM.C:1835	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2142	L2142_B_	ANIM.C:1836	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2143	L2143_ac_	ANIM.C:1837	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2144	L2144_puc_	ANIM.C:1838	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2145	L2145_i_	ANIM.C:1839	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2145	L2145_ui_	ANIM.C:2202	F2275_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2146	L2146_i_	ANIM.C:1840	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2147	L2147_ui_	ANIM.C:1842	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2148	L2148_i_	ANIM.C:1844	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2149	L2149_i_pc98	ANIM.C:1845	F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	2150	L2150_B_BreakAllowed	ANIM.C:1846	F2275_;F8306_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
