reference	symbol	disposition	owner	evidence	notes
skproject	DM2_CALC_VECTOR_DIR	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/util.cpp:30 dominant-axis direction selection and DM2_RANDBIT diagonal tie break; tied inputs require caller-owned random state and do not synthesize movement intent, collision, or runtime input.
skproject	DM2_COMPUTE_POWER_4_WITHIN	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/util.cpp:60 scan for the requested set-bit ordinal across 32 left shifts, returning shifted-out zero when absent; it does not fabricate bitmask semantics for callers.
skproject	DM2_FILL_I16TABLE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/util.cpp:78 contiguous i16 fill over caller-owned table storage; nonzero entries require real output storage and no table allocation is performed.
skproject	DM2_ATIMESB_RSHIFTC	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/util.cpp:85 unsigned-word multiplication before right shift over caller-supplied scalar inputs; it does not claim fixed-point semantics beyond the source helper.
skproject	BOOST_ATTRIBUTE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKWIN/SkWinCore.cpp:5249 champion attribute boost decay and 10..220 clamp over caller-supplied champion attribute bytes; it does not consume items, fabricate champion state, or apply inventory bonus scans.
skproject	DM2_ADJUST_UI_EVENT	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_input.cpp:112 UI event adjustment for champion hand and spell/leader event families over caller-supplied player-position, cooldown, and activable-hand state; it does not synthesize UI events or dispatch them.
skproject	ADJUST_UI_EVENT	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKWIN/SkWinCore.cpp:12355 UI event adjustment for champion hand and spell/leader event families over caller-supplied player-position, cooldown, and activable-hand state; it does not synthesize UI events or dispatch them.
skproject	DM2_QUERY_NEXT_GDAT_ENTRY	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:31 iterator traversal over the parsed ENT1 table with source-shaped category range and optional index/type/field filters; scalar rows remain scalar and no fallback buffers are created.
skproject	DM2_LOAD_GDAT_ENTRIES	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:823 non-scalar raw GDAT preload accounting from the parsed ENT1/raw tables, including source length-word allocation bytes; it does not allocate CPX nodes, decoded images, or substitute payloads.
skproject	DM2_47eb_00a4	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:850 sound payload conversion gate: header state one rejects, nonzero state marks converted, zero state requires and clears the pending flag, and admitted caller-owned bytes are XORed with 0x80.
skproject	DM2_LOAD_ENT1	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:884 raw data zero ENT1 admission: endian tag check, entry/group counts, T/I/D/S/P/F/G group mapping, stride, raw0 bounds, and receipt hash before any higher-level GDAT consumer.
skproject	DM2_482b_0684	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:932 sound-entry binding from dt02 GDAT row to raw payload span after the source two-byte or six-byte header; SOUND7 rejection and undersized raw payloads fail closed.
skproject	DM2_QUERY_ORNATE_ANIM_FRAME	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:449 field 0x0d through real dtWordValue length/high-bit base or real dtText base36 sequence; malformed or absent source rows fail closed.
skproject	QUERY_ORNATE_ANIM_FRAME	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	SKWIN alias disposition follows DM2_QUERY_ORNATE_ANIM_FRAME over the same real parsed GDAT query rows.
skproject	DM2_GET_ORNATE_ANIM_LEN	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:992 real ornate animation length lookup through dtWordValue or dtText-backed animation rows with missing/malformed rows rejected.
skproject	DM2_QUERY_DOOR_DAMAGE_RESIST	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:713 door damage-resistance word lookup from real GDAT query rows.
skproject	DM2_QUERY_DOOR_STRENGTH	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:5007 door strength as the source word fallback chain, including defaulting rules for absent rows.
skproject	DM2_QUERY_GDAT_CREATURE_WORD_VALUE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:722 creature word-value query against real parsed GDAT rows; absent rows fail closed.
skproject	QUERY_GDAT_CREATURE_WORD_VALUE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	SKWIN alias disposition follows DM2_QUERY_GDAT_CREATURE_WORD_VALUE over the same real parsed GDAT query rows.
skproject	DM2_QUERY_GDAT_FOOD_VALUE_FROM_RECORD	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:1038 food value query from source-shaped item records and real GDAT rows without substitute nutrition data.
skproject	DM2_3D93B	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_c_map_tile_access.c; src/dm2/dm2_v1_dungeon_loader.c; include/dm2_v1_dungeon_loader.h	Models SKULLWIN/c_gdatfile.cpp:2108 map/text scan over source-owned byte maps and DB2 Text records: ext-0x0B count/select, ext-0x10 deferred coordinate capture, mode-5 visible ext-0x0F select, and mode-4 source visibility-bit clear. Incomplete G1 record graphs fail closed.
skproject	DM2_GRAPHICS_DATA_OPEN	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:368 file-open counter increment, first-open primary handle, optional secondary handle, and source sys-error codes 0x29/0x1f; actual OS file open remains caller-owned.
skproject	DM2_GRAPHICS_DATA_CLOSE	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:384 counter decrement and final-close primary/secondary handle routing; actual OS close remains caller-owned.
skproject	DM2_GRAPHICS_DATA_READ	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:399 primary/secondary GRAPHICS.DAT split-read planning across gdat.filesize; seek/read failure and real buffer IO remain caller-owned.
skproject	init	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:20 text constants used by c_gfx_str: six-row font, strxplus=7, glyph width 6, left trim 1, top trim 1, glyph stride 6; this is not a live global c_stringdata owner.
skproject	DM2_QUERY_FONT	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:39 six 128-byte font rows expanded into 18 packed 4bpp glyph bytes using caller foreground/background nibbles; missing font planes fail closed.
skproject	DM2_QUERY_STR_METRICS	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:64 metrics as width=-gfxstrw2+len*gfxstrw4 and height=gfxstrw1-gfxstrw3 with the initialized 6/1/1/6 text constants.
skproject	DM2_DRAW_STRING	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:81 as a source-shaped draw receipt over baseline, glyph rectangles, destination width, alpha-mask flag, colours, and character count; it does not blit pixels.
skproject	DM2_DRAW_STRONG_TEXT	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:141 strong-text background fill rectangle and two shadow passes plus final string pass; live palette/blitter output remains separate renderer work.
skproject	DM2_DRAW_BUTTON_STR	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:166 button-string placement as measured text plus button-rect adjustment intent; it does not allocate button bitmaps.
skproject	DM2_DRAW_NAME_STR	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:185 button-name placement as measured text plus strong-text receipt and button-rect adjustment intent.
skproject	DM2_DRAW_VP_STR	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:203 viewport-string draw plan using measured text and source baseline semantics; live bitmap destination is caller-owned.
skproject	DM2_DRAW_GUIDED_STR	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:208 guided-text wrapping and strxplus=7 line advancement at receipt level; rectangle lookup and viewport blit remain caller-owned.
skproject	DM2_PRINT_SYSERR_TEXT	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:247 as a screen-width DM2_DRAW_STRING route receipt; it does not draw the system error screen.
skproject	DM2_DRAW_VP_RC_STR	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:252 as measured text plus rectangle-based viewport draw receipt; raw4 rectangle expansion is separate code.
skproject	DM2_DRAW_LOCAL_TEXT	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:263 as measured local-text strong draw receipt over caller-provided coordinates and colour words.
skproject	DM2_FORMAT_SKSTR	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:290 literal-copy path and fail-closed handling for .Z/0x01 substitutions; dynamic substitution variables remain backlog.
skproject	DM2_QUERY_GDAT_TEXT	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:566 encrypted literal dtText decode using ~byte-ordinal transform before FORMAT_SKSTR; GDAT lookup and dynamic substitutions remain backlog.
skproject	DM2_DRAW_TEXT_TO_BACKBUFF	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:590 as a measured centered strong-text backbuffer receipt; palette query and pixel blit remain separate renderer work.
skproject	DM2_gfxstr_3929_04e2	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:636 hint line splitter over caller text, width, last-space wrap, newline, and next-offset semantics.
skproject	DM2_gfxstr_24a5_0732	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:717 as measured viewport text route for encoded-name drawing; the character remap is not promoted to live UI drawing yet.
skproject	DM2_DISPLAY_HINT_TEXT	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:775 via the width-bounded hint-line split receipt; scrollbox/blitter state remains separate renderer work.
skproject	DM2_SCROLLBOX_MESSAGE	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_str.cpp:846 only as the scrollbox route dependency recorded by DISPLAY_HINT_TEXT; mouse hide/show and screen blits remain backlog.
skproject	DM2_QUERY_GDAT_ENTRY_VALUE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:515 ENT1 row/group byte extraction over parsed loader entries for T/I/D/S/P/F/G values; missing groups and invalid ordinals fail closed.
skproject	DM2_LOAD_GDAT_ENTRY_DATA_TO	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:818 tuple lookup to real parsed GDAT payload copy into caller-owned destination bytes; scalar entries, absent payloads, and undersized destinations fail closed.
skproject	DM2_TRACK_UNDERLAY	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:997 binary search over sorted dtRaw8 underlay pairs and returns -1/absent without selecting substitute art.
skproject	DM2_READ_GRAPHICS_STRUCTURE	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:1026 at loader receipt level: version, entries, raw table lengths, payload end, split-file flags, max raw payload, and optional underlay table. Real OS handles and allocator globals remain separate.
skproject	DM2_EXTRACT_GDAT_IMAGE	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_gdatfile.cpp:1132 at image receipt level: raw image header, bpp, allocation bytes, direct IMG3/U4 or IMG9 decoded hash, and underlay-overlay route. Overlay pixel composition and CPX cache-node lifecycle remain open.
skproject	DM2_QUERY_GDAT_IMAGE_ENTRY_BUFF	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:118 dtImage selection through parsed ENT1/raw GDAT data, with the source MISCELLANEOUS/FE/FE default-image fallback only when the requested image row is absent; no generated or synthetic visual is admitted.
skproject	DM2_QUERY_GDAT_IMAGE_METRICS	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:406 source IMG3 width/height extraction from the same real image-entry/default-image route used by QUERY_GDAT_IMAGE_ENTRY_BUFF; it does not decode pixels or invent dimensions.
skproject	DM2_QUERY_PICT_BITS	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:373 image-description bitmap route selection: mode bit 2 resolves a real GDAT image-entry receipt, mode bit 3 requires caller-owned cache availability, and current-bitmap mode requires an existing bitmap pointer.
skproject	DM2_QUERY_PICST_IMAGE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:548 source picture-image descriptor binding over QUERY_GDAT_IMAGE_ENTRY_BUFF, resetting x/y, mode 4, width, height, and selected raw image identity without drawing or replacement allocation.
skproject	DM2_QUERY_4BPP_PICT_BUFF_AND_PAL	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:561 real field-0xF9 4bpp image admission with local 16-colour palette extraction and source width/divisor return; missing rows and default-image routes fail closed.
skproject	DM2_QUERY_GDAT_SUMMARY_IMAGE	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_gdat_querydb_receipts.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	Models SKULLWIN/c_querydb.cpp:1781 source summary-image descriptor initialization, dtImage data-index binding, graphics-set and image offset accumulation, local-palette copy when present, and cls1-0xff no-GDAT bypass.
skproject	color_to_palettecolor	VERIFIED_SOURCE_MAPPING	DM2	tests/test_dm2_v1_skproject_core.c; src/dm2/dm2_v1_skproject_core.c; include/dm2_v1_skproject_core.h	Models SKULLWIN/c_gfx_pal.cpp:14 byte wrapper semantics for palette-colour construction.
