family	id	symbol	redmcsb_files	status	inventory_status	audit_basis
F	0436	F0436_STARTEND_FadeToPalette	PALETTE.C;PRIM1.C;LOADSAVE.C;CEDTINCI.C;ANIM.C;IIGS.H;DEFS.H;SWITCH.C;TIMELINE.C;STARTUP2.C;ENDGAME.C;ENTRANCE.C;TITLE.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0437	F0437_STARTEND_DrawTitle	FMTOWNS.H;IIGS.H;DEFS.H;STARTUP2.C;TITLE.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0438	F0438_STARTEND_OpenEntranceDoors	IIGS.H;DEFS.H;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0439	F0439_STARTEND_DrawEntrance	IIGS.H;DEFS.H;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0440	F0440_STARTEND_GetTemporarilyLoadedGraphicByteCount	MEMORY.C;IIGS.H;DEFS.H;IMAGE.C;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0441	F0441_STARTEND_ProcessEntrance	FMTOWNS.H;IIGS.H;DEFS.H;STARTUP2.C;ENTRANCE.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0442	F0442_STARTEND_ProcessCommand202_EntranceDrawCredits	ATARIST.H;FMTOWNS.H;IIGS.H;COMMAND.C;DEFS.H;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	442	F442_AA08_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0443	F0443_STARTEND_EndgamePrintString	IIGS.H;DEFS.H;ENDGAME.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0444	F0444_STARTEND_Endgame	ATARIST.H;LOADSAVE.C;FMTOWNS.H;IIGS.H;DEFS.H;GAMELOOP.C;TIMELINE.C;STARTUP2.C;ENDGAME.C;IO2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	444	F444_AA29_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0445	F0445_STARTEND_FuseSequenceUpdate	IIGS.H;DEFS.H;ENDGAME.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0446	F0446_STARTEND_FuseSequence	ATARIST.H;FMTOWNS.H;IIGS.H;DEFS.H;ENDGAME.C;PROJEXPL.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	446	F446_zzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0447	F0447_STARTEND_HangIfFalse_CPSA	IIGS.H;DEFS.H;STARTUP2.C;ENDGAME.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0448	F0448_STARTUP1_InitializeMemoryManager_CPSADEF	ATARIST.H;FMTOWNS.H;IIGS.H;DEFS.H;GAMELOOP.C;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	448	F448_xxxx_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0449	F0449_FLOPPY_IsDiskWriteProtected	IIGS.H;DEFS.H;FLOPPYST.C;FLOPPY.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0450	F0450_FLOPPY_ForceMediaChangeDetection	IIGS.H;DEFS.H;FLOPPYST.C;FLOPPY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0451	F0451_FLOPPY_Initialize	FMTOWNS.H;IIGS.H;CEDT028.C;DEFS.H;FLOPPY.C;STARTUP2.C;CEDT029.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0452	F0452_FLOPPY_GetDiskTypeInDrive_CPSB	INPUT.C;REQDISK.C;LOADSAVE.C;FMTOWNS.H;IIGS.H;DEFS.H;FLOPPY.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0453	F0453_FLOPPY_IsFormatDiskSuccessful	LOADSAVE.C;FMTOWNS.H;IIGS.H;DEFS.H;UTIO.C;FLOPPY.C;CEDTINC7.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0454	F0454_FLOPPY_IsSaveDiskTypeInSaveDiskDrive	LOADSAVE.C;FMTOWNS.H;IIGS.H;DEFS.H;FLOPPY.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0455	F0455_FLOPPY_DecompressDungeon	LOADSAVE.C;IIGS.H;DEFS.H;DECOMPDU.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0456	F0456_START_DrawDisabledMenus	ATARIST.H;REQDISK.C;LOADSAVE.C;FMTOWNS.H;IIGS.H;REVIVE.C;COMMAND.C;DEFS.H;GAMELOOP.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	456	F456_vzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0457	F0457_START_DrawEnabledMenus_CPSF	ATARIST.H;LOADSAVE.C;FMTOWNS.H;IIGS.H;REVIVE.C;COMMAND.C;DEFS.H;CHAMPION.C;GAMELOOP.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	457	F457_AA08_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0458	F0458_START_GetCommandLineParameters_CPSA	IIGS.H;DEFS.H;STARTUP2.C;STARTUP1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0459	F0459_START_GetScaledBitmapByteCount	FMTOWNS.H;DUNVIEW.C;BMPSIZE.C;IIGS.H;DEFS.H;STARTUP2.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0460	F0460_START_InitializeGraphicData	IIGS.H;DEFS.H;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0461	F0461_START_AllocateFlippedWallBitmaps	ATARIST.H;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	461	F461_AA08_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0462	F0462_START_StartGame_CPSEF	FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;STARTUP2.C;ENDGAME.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0463	F0463_START_InitializeGame_CPSADEF	ATARIST.H;FMTOWNS.H;IIGS.H;DEFS.H;GAMELOOP.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	463	F463_wzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0464	F0464_CPSC_GetChecksumSub	ATARIST.H;COPYPRO9.C;IIGS.H;COMMAND.C;DEFS.H;FLOPPY.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	464	F464_AA07_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0466	F0466_EXPAND_GraphicToBitmap	ATARIST.H;PRIM1.C;GRF1MAIN.C;PRIM.H;ANIM.C;MEMORY.C;FMTOWNS.H;HINTGRAP.C;IIGS.H;DEFS.H;SWITCH.C;GRF1.C;EXPAND.C;IMAGE.C;ANIMLOAD.C;ENDGAME.C;ENTRANCE.C;SWSH.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	466	F466_rzzz_	ATARIST.H;PRIM.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0467	F0467_MEMORY_GetGraphicOffset	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0468	F0468_MEMORY_Allocate	PANEL.C;ATARIST.H;GROUP.C;LOADSAVE.C;MEMORY.C;FMTOWNS.H;OBJECT.C;DUNVIEW.C;TEXT2.C;IIGS.H;REVIVE.C;CHAMDRAW.C;READWRIT.C;IO.C;PORTRAIT.C;DEFS.H;ACTIDRAW.C;FLOPPY.C;STARTUP2.C;ENDGAME.C;SOUND.C;TEXT.C;ENTRANCE.C;TITLE.C;DIALOG.C;STARTUP1.C;MENUDRAW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	468	F468_ozzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0469	F0469_MEMORY_FreeAtHeapTop	PANEL.C;ATARIST.H;LOADSAVE.C;MEMORY.C;FMTOWNS.H;BLITMASK.C;OBJECT.C;DUNVIEW.C;TEXT2.C;IIGS.H;REVIVE.C;CHAMDRAW.C;READWRIT.C;IO.C;PORTRAIT.C;DEFS.H;ACTIDRAW.C;IMAGE.C;FLOPPY.C;ENDGAME.C;ENTRANCE.C;TITLE.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	469	F469_rzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0470	F0470_MEMORY_FreeAtHeapBottom	ATARIST.H;LOADSAVE.C;MEMORY.C;FMTOWNS.H;COORD.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	470	F470_xzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0471	F0471_CACHE_RemoveUnusedBlock	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0472	F0472_CACHE_AddUnusedBlock	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0473	F0473_MEMORY_SortValues	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0474	F0474_MEMORY_LoadGraphic_CPSDF	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0475	F0475_MEMORY_Initialize	ATARIST.H;AMIGINIT.C;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	475	F475_ozzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0476	F0476_MEMORY_InitializeGraphicMemory	ATARIST.H;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	476	F476_mzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0477	F0477_MEMORY_OpenGraphicsDat_CPSDF	ATARIST.H;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;FLOPPY.C;STARTUP2.C;ENDGAME.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	477	F477_izzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0478	F0478_MEMORY_CloseGraphicsDat_CPSDF	ATARIST.H;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;FLOPPY.C;STARTUP2.C;ENDGAME.C;ENTRANCE.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	478	F478_gzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0479	F0479_MEMORY_ReadGraphicsDatHeader	ATARIST.H;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	479	F479_izzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0480	F0480_CACHE_ReleaseBlock	ATARIST.H;FILLBOX.C;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H;ENDGAME.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	480	F480_AA07_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0481	F0481_CACHE_FreeMemory	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0482	F0482_CACHE_Defragment	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0483	F0483_CACHE_GetNewBlock	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0484	F0484_MEMORY_LoadGraphics_CPSDEF	ATARIST.H;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	484	F484_gzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0485	F0485_CACHE_ResetUsageCounts	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0486	F0486_MEMORY_AddBlockToUsedList	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0487	F0487_CACHE_GetBlockAndIncrementUsageCount	MEMORY.C;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0488	F0488_MEMORY_ExpandGraphicToBitmap	PANEL.C;ATARIST.H;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	488	F488_bzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0489	F0489_MEMORY_GetNativeBitmapOrGraphic	PANEL.C;ATARIST.H;CASTER.C;MEMORY.C;FMTOWNS.H;OBJECT.C;DUNVIEW.C;COORD.C;IIGS.H;REVIVE.C;CHAMDRAW.C;IO.C;BASE.C;DEFS.H;ACTIDRAW.C;CHAMPION.C;SOUND.C;CHEST.C;MENUDRAW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	489	F489_ayzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0490	F0490_MEMORY_LoadDecompressAndExpandGraphic	ATARIST.H;MEMORY.C;FMTOWNS.H;OBJECT.C;DUNVIEW.C;COORD.C;IIGS.H;MENU.C;DEFS.H;STARTUP2.C;ENDGAME.C;SOUND.C;TEXT.C;ENTRANCE.C;TITLE.C;LANGUAGE.C;MENUDRAW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	490	F490_lzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0491	F0491_CACHE_IsDerivedBitmapInCache	ATARIST.H;FILLBOX.C;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;BASE.C;DEFS.H;ACTIDRAW.C;ENDGAME.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	491	F491_xzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0492	F0492_CACHE_GetDerivedBitmap	ATARIST.H;FILLBOX.C;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;BASE.C;DEFS.H;ACTIDRAW.C;ENDGAME.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	492	F492_mzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0493	F0493_CACHE_AddDerivedBitmap	ATARIST.H;FILLBOX.C;MEMORY.C;FMTOWNS.H;DUNVIEW.C;IIGS.H;BASE.C;DEFS.H;ACTIDRAW.C;ENDGAME.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	493	F493_hzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0494	F0494_MEMORY_GetGraphicDecompressedByteCount	ATARIST.H;MEMORY.C;FMTOWNS.H;OBJECT.C;COORD.C;IIGS.H;MENU.C;DEFS.H;STARTUP2.C;ENDGAME.C;SOUND.C;ENTRANCE.C;LANGUAGE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	494	F494_ozzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0495	F0495_LZW_GetNextInputCode	LZW.C;IIGS.H;DEFS.H;HINTLZW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0496	F0496_LZW_OutputCharacter	LZW.C;IIGS.H;DEFS.H;HINTLZW.C	implemented_narrow	implemented_narrow	src/csb/csb_v1_f0496_lzw_output_character_pc34_compat.c; source LZW repeat-escape emitter, focused CTest
F	0497	F0497_LZW_Decompress	ATARIST.H;MEMORY.C;LZW.C;IIGS.H;HINTHTC.C;DEFS.H;HINTLZW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	497	F497_pzzz_	ATARIST.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0500	F0500__MAIN_ConfigurePorts	AMIGA.H;_MAIN.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0501	F0501_SOUND_Deinitialize	AMIGA.H;SOUND.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0502	F0502_SOUND_CompareVolumes	AMIGA.H;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0503	F0503_SOUND_LoadAll	AMIGA.H;SOUND.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0504	F0504_SOUND_ReadSecondSector_CPSD	AMIGA.H;GRAPH538.C;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0505	F0505_SOUND_GetVolume	AMIGA.H;IIGS.H;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0506	F0506_AMIGA_AllocateData	AMIGA.H;STARTUP2.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0507	F0507_AMIGA_DeinitializeAndInfiniteLoop	AMIGA.H;VBLANK.C;LOADSAVE.C;IO.C;SCRLMGMT.C;ENDGAME.C;COPYPROA.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0508	F0508_AMIGA_BuildPaletteChangeCopperList	EXEC.C;AMIGA.H;PALETTE.C;STARTUP2.C;SWSH.C;VIEWPORT.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0509	F0509_AMIGA_FillScreen	AMIGA.H;PALETTE.C;FILLBOX.C;DEFS.H;ENDGAME.C;TITLE.C;STARTUP1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0510	F0510_AMIGA_WaitBottomOfViewPort	AMIGA.H;DRAWVIEW.C;IO.C;TITLE.C;STARTUP1.C;SCRLTASK.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
